url,title,year,location,date,sale_number,artist,title,medium,size,signage,provenance,condition,price,url,auctionUrl
https://www.deutscherandhackett.com/auction/lot/self-portrait-london-1923,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/self-portrait-london-1923,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/wild-grasses-c1936,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/wild-grasses-c1936,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/lucky-digger-hotel-hill-end-1953,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/lucky-digger-hotel-hill-end-1953,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/warrior-c1955,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/warrior-c1955,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/irish-red-bonnet,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/irish-red-bonnet,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/white-cup-2009,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/white-cup-2009,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/spring-vision-northwood-1976,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/spring-vision-northwood-1976,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/nude-bath-1976,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/nude-bath-1976,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/lake-kintamani-bali-c1980,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/lake-kintamani-bali-c1980,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/river-bend-series-1981,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/river-bend-series-1981,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/eliza-ashton-c1890s,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/eliza-ashton-c1890s,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/collins-street,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/collins-street,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/botanical-study-c1805,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/botanical-study-c1805,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/after-sunset-c1929,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/after-sunset-c1929,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/nude-study-%E2%80%93-male-model-moustache-half-draped-front-view,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/nude-study-%E2%80%93-male-model-moustache-half-draped-front-view,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/basket-australian-flowers-1925,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/basket-australian-flowers-1925,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/kookaburras-c1923,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/kookaburras-c1923,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/port-said-1954,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/port-said-1954,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/circular-quay-1954,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/circular-quay-1954,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/victorian-landscape-cattle-1877,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/victorian-landscape-cattle-1877,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/landscape-bangalow-1934,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/landscape-bangalow-1934,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/torrens,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/torrens,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/clipper-ship-sobraon,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/clipper-ship-sobraon,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/study-portrait-albert-namatjira-1958,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/study-portrait-albert-namatjira-1958,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/sally-c1935,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/sally-c1935,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/delight,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/delight,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/girlingmanji-twenty-mile-2001,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/girlingmanji-twenty-mile-2001,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/rockholes-and-country-near-olgas-2006,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/rockholes-and-country-near-olgas-2006,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-2003,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/untitled-2003,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-2003-0,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/untitled-2003-0,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/kirriwirri-2005,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/kirriwirri-2005,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/pinkalarta-2005-0,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/pinkalarta-2005-0,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/winpa-country-2006,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/winpa-country-2006,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/hunting-ground-%E2%80%93-my-father%E2%80%99s-country,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/hunting-ground-%E2%80%93-my-father%E2%80%99s-country,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/japinka-2008,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/japinka-2008,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/lungarung-2005,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/lungarung-2005,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/riji,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/riji,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/barramundi-2007,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/barramundi-2007,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/untitled-1998-3,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/untitled-1998-3,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/ngayuku-ngura-my-country-2014,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/ngayuku-ngura-my-country-2014,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/archer-river-roadhouse-2013,Unknown Title,2016,Sydney,30 November,46,Unknown Artist,Unknown Title,Unknown Medium,Not specified,No signage found,Not specified,Not specified,Price not found on lot page,https://www.deutscherandhackett.com/auction/lot/archer-river-roadhouse-2013,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/ngayuku-ngura-%E2%80%93-my-country-2011,"NGAYUKU NGURA – MY COUNTRY, 2011",2016,Sydney,30 November,46,PANINY MICK,"NGAYUKU NGURA – MY COUNTRY, 2011",synthetic polymer paint on linen,122.5 x 122.0 cm,bears inscription verso: artist’s name and Tjala Arts cat. 434–11,"Tjala Arts, Amata, South AustraliaTalapi Gallery, Alice SpringsThe McKay Superannuation fund Art Collection, Brisbane",Not specified,"$1,220 (",https://www.deutscherandhackett.com/auction/lot/ngayuku-ngura-%E2%80%93-my-country-2011,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/tjilpul-tjuta-2012,"TJILPUL TJUTA, 2012",2016,Sydney,30 November,46,ILUWANTI KEN,"TJILPUL TJUTA, 2012",synthetic polymer paint on linen,101.5 x 121.5 cm,bears inscription verso: artist’s name and Tjala Arts cat. 030–12,"Tjala Arts, Amata, South AustraliaTalapi Gallery, Alice SpringsThe McKay Superannuation fund Art Collection, Brisbane",Not specified,"$2,196 (",https://www.deutscherandhackett.com/auction/lot/tjilpul-tjuta-2012,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/wanampi-tjukurpa-2008,"WANAMPI TJUKURPA, 2008",2016,Sydney,30 November,46,TIGER PALPATJA,"WANAMPI TJUKURPA, 2008",synthetic polymer paint on linen,152.5 x 122.5 cm,bears inscription verso: artist’s name and Tjala Arts cat. 365–08 and Merenda Gallery cat. MG154,"Tjala Arts, Amata, South Australia (stamped verso)Merenda Gallery, Western AustraliaThe McKay Superannuation fund Art Collection, Brisbane",Not specified,"$3,660 (",https://www.deutscherandhackett.com/auction/lot/wanampi-tjukurpa-2008,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/nyindijya-dried-billabong-2014,"NYINDIJYA (DRIED UP BILLABONG), 2014",2016,Sydney,30 November,46,NONGGIRRNGA MARAWILI,"NYINDIJYA (DRIED UP BILLABONG), 2014",natural earth pigments on eucalyptus bark,166.0 x 84.0 cm irregular,bears inscription verso: Alcaston Gallery cat. AK 19735 and Buku-Larrngay Mulka Arts cat.46320,"Buku-Larrngay Mulka Arts, Yirrkala, Northern TerritoryAlcaston Gallery, MelbourneThe McKay Superannuation fund Art Collection, Brisbane",Not specified,"$3,172 (",https://www.deutscherandhackett.com/auction/lot/nyindijya-dried-billabong-2014,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/gunyan-crab-and-gunyan-larrakitj-2014,"GUNYAN (THE CRAB) and GUNYAN (LARRAKITJ), 2014",2016,Sydney,30 November,46,GALUMA MAYMURU,"GUNYAN (THE CRAB) and GUNYAN (LARRAKITJ), 2014",natural earth pigments on eucalyptus bark and hollow log,149.0 x 64.0 cm; 174.5 cm height irregular,bears inscription verso: Buku-Larrngay Mulka Arts cat. 4541H,"Buku-Larrngay Mulka Arts, Yirrkala, Northern Territory (label attached verso)The McKay Superannuation fund Art Collection, Brisbane",Not specified,"$4,758 (",https://www.deutscherandhackett.com/auction/lot/gunyan-crab-and-gunyan-larrakitj-2014,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/yawk-yawk-2013-0,"YAWK YAWK, 2013",2016,Sydney,30 November,46,OWEN YALANDJA,"YAWK YAWK, 2013",natural earth pigments on carved kurrajong hardwood,201.0 cm height,No signage found,"Maningrida Arts and Culture, Northern Territory (cat. K190)Paul Johnstone Gallery, DarwinThe McKay Superannuation Fund Art Collection, Brisbane",Not specified,"$7,320 (",https://www.deutscherandhackett.com/auction/lot/yawk-yawk-2013-0,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/pair-bottles-2013,"A PAIR OF BOTTLES, 2013",2016,Sydney,30 November,46,ROBYN DJUNGINY,"A PAIR OF BOTTLES, 2013",natural pigments on woven pandanus fibre,70.0 and 57.0 cm height,No signage found,"Bula’bula Arts, Ramingining, Arnhem (cat. WEA 955 and WEA 953)The McKay Superannuation fund Art Collection, Brisbane",Not specified,$305 (,https://www.deutscherandhackett.com/auction/lot/pair-bottles-2013,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/four-coil-woven-baskets-and-one-dilly-bag,FOUR COIL-WOVEN BASKETS AND ONE DILLY BAG,2016,Sydney,30 November,46,"BARBARA GURWALWAL, ANNE GUMURDUL , DOREEN KELLY, DIANE NAMUNDJA, LINDA NAMIYAL BOPIRRI",FOUR COIL-WOVEN BASKETS AND ONE DILLY BAG,woven pandanus with natural dyes,varying sizes from 14.0 cm to 82.0 cm height,No signage found,"Injalak Arts and Crafts, Gumbalanya (Oenpelli) (cats. 552–13, 12779–11, 358.3, 165–13) and Bula’bula Arts, Ramingining (cat. MIN 6151)The McKay Superannuation fund Art Collection, Brisbane",Not specified,"$1,952 (",https://www.deutscherandhackett.com/auction/lot/four-coil-woven-baskets-and-one-dilly-bag,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/yawk-yawk-2008,"YAWK YAWK, 2008",2016,Sydney,30 November,46,OWEN YALANDJA,"YAWK YAWK, 2008",natural earth pigments and synthetic binder on carved kurrajong hardwood,170.0 cm height,No signage found,"Maningrida Arts and Culture, Arnhem Land (cat. 2747-08)William Mora Galleries, MelbournePrivate collection, Melbourne",Not specified,"$4,270 (",https://www.deutscherandhackett.com/auction/lot/yawk-yawk-2008,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/purntawari-2007,"PURNTAWARI, 2007",2016,Sydney,30 November,46,MILLY KELLY,"PURNTAWARI, 2007",synthetic polymer paint on canvas,61.0 x 91.0 cm,"bears inscription verso: artist’s name, title and Martumili Artists cat. 07-317","Martumili Artists, Western AustraliaWilliam Mora Galleries, Melbourne (stamped verso)Private collection, Melbourne",Not specified,"$3,172 (",https://www.deutscherandhackett.com/auction/lot/purntawari-2007,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/nyukur-2006,"NYUKUR, 2006",2016,Sydney,30 November,46,PULPURRU DAVIES,"NYUKUR, 2006",synthetic polymer paint on canvas,76.0 x 76.0 cm,"bears inscription verso: artist’s name, size and Kayili Artists cat. 06-210","Kayili Artists, Patjarr, Western AustraliaWilliam Mora Galleries, Melbourne (stamped verso)Private collection, Melbourne",Not specified,"$2,196 (",https://www.deutscherandhackett.com/auction/lot/nyukur-2006,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/kunawarritji-community-well-33-2009,"KUNAWARRITJI COMMUNITY (WELL 33), 2009",2016,Sydney,30 November,46,NORA WOMPI NUNGURRAYI,"KUNAWARRITJI COMMUNITY (WELL 33), 2009",synthetic polymer paint on linen,120.0 x 60.0 cm,"bears inscription verso: artist name, size and Warlayirti Artists cat. 726/09","Warlayirti Artists, Balgo HillsPrivate collection, Melbourne",Not specified,"$4,270 (",https://www.deutscherandhackett.com/auction/lot/kunawarritji-community-well-33-2009,https://www.deutscherandhackett.com/46-important-fine-art-and-aboriginal-art
https://www.deutscherandhackett.com/auction/lot/kirriwirri-2006-%E2%80%93-2007,"KIRRIWIRRI, 2006 – 2007",2016,Melbourne,19 October,45,JAN BILLYCAN (DJAN NAMUNDIE),"KIRRIWIRRI, 2006 – 2007","suite of five works, synthetic polymer paint and natural earth pigments on plywood panels",90.5 x 60.0 cm each,"each bears inscription verso: artist’s name, date, medium, number and Short Street Gallery cat. 24211","Short Street Gallery, BroomeAP Bond Gallery, AdelaideThe Luczo Family Collection, USA",Not specified,"$39,040 (",https://www.deutscherandhackett.com/auction/lot/kirriwirri-2006-%E2%80%93-2007,https://www.deutscherandhackett.com/45-aboriginal-art-luczo-family-collection
https://www.deutscherandhackett.com/auction/lot/all-jila-2007,"ALL THE JILA, 2007",2016,Melbourne,19 October,45,DANIEL WALBIDI,"ALL THE JILA, 2007",synthetic polymer paint on linen,120.0 x 160.0 cm,"bears inscription verso: artist’s name, date, medium, size and Short Street Gallery cat. 24318","Short Street Gallery, BroomeAP Bond Gallery, AdelaideThe Luczo Family Collection, USA",Not specified,"$47,580 (",https://www.deutscherandhackett.com/auction/lot/all-jila-2007,https://www.deutscherandhackett.com/45-aboriginal-art-luczo-family-collection
https://www.deutscherandhackett.com/auction/lot/lungarung-2006,"LUNGARUNG, 2006",2016,Melbourne,19 October,45,WEAVER JACK,"LUNGARUNG, 2006",synthetic polymer paint on linen,119.0 x 119.0 cm,"bears inscription verso: artist’s name, date, medium, size and Short Street Gallery cat. 11171","Short Street Gallery, BroomeAP Bond Gallery, AdelaideThe Luczo Family Collection, USA",Not specified,"$4,270 (",https://www.deutscherandhackett.com/auction/lot/lungarung-2006,https://www.deutscherandhackett.com/45-aboriginal-art-luczo-family-collection
https://www.deutscherandhackett.com/auction/lot/lungarung-2007,"LUNGARUNG, 2007",2016,Melbourne,19 October,45,WEAVER JACK,"LUNGARUNG, 2007",synthetic polymer paint on linen,138.0 x 97.0 cm,"bears inscription verso: artist’s name, date, medium, size and Short Street Gallery cat. 24213","Short Street Gallery, BroomeAP Bond Gallery, AdelaideThe Luczo Family Collection, USA",Not specified,"$6,100 (",https://www.deutscherandhackett.com/auction/lot/lungarung-2007,https://www.deutscherandhackett.com/45-aboriginal-art-luczo-family-collection
https://www.deutscherandhackett.com/auction/lot/pinkalarta-2005,"PINKALARTA, 2005",2016,Melbourne,19 October,45,KALAJU ALMA WEBOU,"PINKALARTA, 2005",synthetic polymer paint on linen,151.0 x 151.0 cm,"bears inscription verso: artist’s name, medium, size and Short Street Gallery cat. 27835","Short Street Gallery, BroomeThe Luczo Family Collection, USA",Not specified,"$9,760 (",https://www.deutscherandhackett.com/auction/lot/pinkalarta-2005,https://www.deutscherandhackett.com/45-aboriginal-art-luczo-family-collection
https://www.deutscherandhackett.com/auction/lot/untitled-2010,"UNTITLED, 2010",2016,Melbourne,19 October,45,MIYAPU MARY MERIBIDA,"UNTITLED, 2010",synthetic polymer paint on linen,100.0 x 100.0 cm,"bears inscription verso: artist’s name, date, medium, size and Short Street Gallery cat. 27639","Short Street Gallery, BroomeHarvey Art Projects, Ketchum, Idaho, USAThe Luczo Family Collection, USA",Not specified,"$4,270 (",https://www.deutscherandhackett.com/auction/lot/untitled-2010,https://www.deutscherandhackett.com/45-aboriginal-art-luczo-family-collection
https://www.deutscherandhackett.com/auction/lot/warlu-country-2010,"WARLU COUNTRY, 2010",2016,Melbourne,19 October,45,NALDJA BULLEN,"WARLU COUNTRY, 2010",synthetic polymer paint on canvas,105.5 x 106.0 cm,"bears inscription verso: artist’s name, date, medium, size and Short Street Gallery cat. 27459","Short Street Gallery, BroomeHarvey Art Projects, Ketchum, Idaho, USAThe Luczo Family Collection, USA",Not specified,"$3,172 (",https://www.deutscherandhackett.com/auction/lot/warlu-country-2010,https://www.deutscherandhackett.com/45-aboriginal-art-luczo-family-collection
https://www.deutscherandhackett.com/auction/lot/galli-galli-2007,"GALLI GALLI, 2007",2016,Melbourne,19 October,45,MARGARET BARAGURRA,"GALLI GALLI, 2007",synthetic polymer paint on canvas,135.0 x 136.5 cm,"bears inscription verso: artist’s name, date, medium, size and Short Street Gallery cat. 24244","Short Street Gallery, BroomeAP Bond Gallery, AdelaideThe Luczo Family Collection, USA",Not specified,"$9,150 (",https://www.deutscherandhackett.com/auction/lot/galli-galli-2007,https://www.deutscherandhackett.com/45-aboriginal-art-luczo-family-collection
https://www.deutscherandhackett.com/auction/lot/ruby-plains-massacre-1-1985,"RUBY PLAINS MASSACRE 1, 1985",2016,Melbourne,19 October,45,ROVER THOMAS (JOOLAMA),"RUBY PLAINS MASSACRE 1, 1985",natural earth pigments and bush gum on canvas,90.0 x 180.0 cm,No signage found,"Commissioned in 1985 by Mary Macha, PerthHolmes à Court Collection, Heytesbury, Western Australia (accession no. 1260)Sotheby's, Sydney, 24 June 2002, lot 113Private collectionSotheby's, Sydney, 25 November 2007, lot 79The Luczo Family Collection, USA",Not specified,"$366,000 (",https://www.deutscherandhackett.com/auction/lot/ruby-plains-massacre-1-1985,https://www.deutscherandhackett.com/45-aboriginal-art-luczo-family-collection
https://www.deutscherandhackett.com/auction/lot/dance-kurtal-1988,"DANCE OF KURTAL, 1988",2016,Melbourne,19 October,45,JARINYANU DAVID DOWNS,"DANCE OF KURTAL, 1988",synthetic polymer paint and natural earth pigments on linen,197.5 x 137.0 cm,"signed verso: David Dowzs [sic] / jorijonubears inscription verso: size, cat. 010/88","Commissioned by Duncan Kentish in 1988Bonython Meadmore Gallery, Sydney (label attached verso)Holmes à Court Collection, Heytesbury, Western Australia (label attached verso cat. 2548)Private collectionSotheby's, Sydney, 25 November 2007, lot 77The Luczo Family Collection, USA",Not specified,"$14,640 (",https://www.deutscherandhackett.com/auction/lot/dance-kurtal-1988,https://www.deutscherandhackett.com/45-aboriginal-art-luczo-family-collection
